Client,Date,Product_Name,Price,Code
Electromillonaria,2025-09-21 08:22,LAV MABE DIGITAL 14KG NEGRO::LMA4120WDGAB0,2653900.0,ELE00148
Electromillonaria,2025-09-21 08:22,Lavadora Semiautomática 14kg Westinghouse,1724900.0,ELE00149
Electromillonaria,2025-09-21 08:22,LAV LG CARGA SUPERIOR 16KG INVERTER NEGRO :: WT16MVTB,2996900.0,ELE00150
Electromillonaria,2025-09-21 08:22,LAVADORA LG 13 KG NEGRA SMART MOTION::WT13BPB,2906900.0,ELE00151
Electromillonaria,2025-09-21 08:22,LAV SAMSUNG 13 KG INVERTER 20AÑOS GRIS::WA13CG5441BD,2651900.0,ELE00152
Electromillonaria,2025-09-21 08:22,LAV LG CARGA SUPERIOR 18KG INVERTER SILVER :: WT18DVTB,2996900.0,ELE00153
Electromillonaria,2025-09-21 08:22,LAV LG 13KG INVERTER GRIS::WT13DPBK,2712900.0,ELE00154
Electromillonaria,2025-09-21 08:22,LAV WHIRLPOOL 17KG SUP/GRIS/PANEL DIGITAL TAPA :: WW17KTAHLA,3262900.0,ELE00155
Electromillonaria,2025-09-21 08:22,LAV MABE DIGITAL 18KG NEGRO::LMA8120WDGAB0,3069900.0,ELE00156
Electromillonaria,2025-09-21 08:22,Lavadora JLC 18kg – JLCW18-M1858,3483900.0,ELE00157
Electromillonaria,2025-09-21 08:22,Lavadora JLC 11kg JLCW110-M1236,2191900.0,ELE00159
Electromillonaria,2025-09-21 08:22,Lavadora JLC 8.5kg JLCW85-M936,1947900.0,ELE00158
Electromillonaria,2025-09-21 08:22,Freidora de Aire Haceb 6L Inox Negra,605900.0,ELE00160
Electromillonaria,2025-09-21 08:22,Freidora Haceb Doble Canasta 8L,922900.0,ELE00161
Electromillonaria,2025-09-21 08:22,Freidora De Aire BLACK+DECKER 4.5lt 200 :: C 70% Ma,504900.0,ELE00163
Electromillonaria,2025-09-21 08:22,"Freidora De Aire Pxl 5,7 Lts Wifi ::Af-E6",742900.0,ELE00162
Electromillonaria,2025-09-21 08:22,Horno Tostador y Freidora de Aire 2 en 1 JLC 28 Litros – JLC-HAF30,823900.0,ELE00165
Electromillonaria,2025-09-21 08:22,Freidora de Aire JLC 2.8 Litros – JLC-AF9105,336900.0,ELE00166
Duquin,2025-09-22 11:20,Aire acondicionado 12000btu 220v Blanco Mabe,1449900.0,DUQ00002
Duquin,2025-09-22 11:20,Aire acondicionado mini 12000 btu 220v Mabe,1204900.0,DUQ00006
Duquin,2025-09-22 11:20,Lavadora Semiautomática 7 kg Blanca Haceb,699865.0,DUQ00007
Duquin,2025-09-22 11:20,Aire acondicionado inverter 12000 btu 110v Hyundai,1675900.0,DUQ00005
Duquin,2025-09-22 11:20,Lavadora Semiautomática 11 kg Blanca Mabe,699900.0,DUQ00010
Duquin,2025-09-22 11:20,Lavadora Semiautomática 13 kg Blanca Mabe,975900.0,DUQ00009
Duquin,2025-09-22 11:20,Nevera No Frost 243 Litros Titanio Haceb,1572771.0,DUQ00014
